conductor,video_id,clip_num,run,run_dir,fps,n_frames,kept_frames,longest_seg_s,disposition,source_verdict,verdict,preview,judged_at
Dudamel,gv12AQrW9ws,6,gv12AQrW9ws(06)__r00,skeletons/Dudamel/gv12AQrW9ws(06)__r00,25.000,303,303,12.12,keep,,accept,,
Dudamel,jVDofBFtvwA,1,jVDofBFtvwA(01)__r00,skeletons/Dudamel/jVDofBFtvwA(01)__r00,25.000,383,270,2.32,keep,accept,,,
Dudamel,jVDofBFtvwA,9,jVDofBFtvwA(09)__r00,skeletons/Dudamel/jVDofBFtvwA(09)__r00,25.000,196,174,6.96,keep,accept,,,
Dudamel,jVDofBFtvwA,19,jVDofBFtvwA(19)__r01,skeletons/Dudamel/jVDofBFtvwA(19)__r01,25.000,233,180,2.44,keep,accept,,,
Dudamel,lFXXa6DOUm8,14,lFXXa6DOUm8(14)__r00,skeletons/Dudamel/lFXXa6DOUm8(14)__r00,25.000,55,55,2.20,keep,accept,,,
Dudamel,lFXXa6DOUm8,28,lFXXa6DOUm8(28)__r00,skeletons/Dudamel/lFXXa6DOUm8(28)__r00,25.000,148,148,5.92,keep,accept,,,
Dudamel,lFXXa6DOUm8,29,lFXXa6DOUm8(29)__r00,skeletons/Dudamel/lFXXa6DOUm8(29)__r00,25.000,91,83,3.32,keep,accept,,,
Dudamel,lFXXa6DOUm8,31,lFXXa6DOUm8(31)__r00,skeletons/Dudamel/lFXXa6DOUm8(31)__r00,25.000,63,63,2.52,keep,accept,,,
Dudamel,lFXXa6DOUm8,35,lFXXa6DOUm8(35)__r00,skeletons/Dudamel/lFXXa6DOUm8(35)__r00,25.000,314,314,12.56,keep,accept,,,
Dudamel,lFXXa6DOUm8,42,lFXXa6DOUm8(42)__r00,skeletons/Dudamel/lFXXa6DOUm8(42)__r00,25.000,59,59,2.36,keep,accept,,,
Dudamel,lFXXa6DOUm8,44,lFXXa6DOUm8(44)__r00,skeletons/Dudamel/lFXXa6DOUm8(44)__r00,25.000,70,51,2.04,keep,accept,,,
Dudamel,lFXXa6DOUm8,45,lFXXa6DOUm8(45)__r00,skeletons/Dudamel/lFXXa6DOUm8(45)__r00,25.000,80,77,3.08,keep,accept,,,
Dudamel,lFXXa6DOUm8,46,lFXXa6DOUm8(46)__r00,skeletons/Dudamel/lFXXa6DOUm8(46)__r00,25.000,249,222,3.12,keep,accept,,,
Dudamel,lVxN9jqnrx0,15,lVxN9jqnrx0(15)__r00,skeletons/Dudamel/lVxN9jqnrx0(15)__r00,29.970,393,146,2.47,keep,accept,,,
Dudamel,lVxN9jqnrx0,20,lVxN9jqnrx0(20)_c00__r00,skeletons/Dudamel/lVxN9jqnrx0(20)_c00__r00,29.970,127,73,2.44,keep,accept,,,
Dudamel,lVxN9jqnrx0,38,lVxN9jqnrx0(38)_c00__r02,skeletons/Dudamel/lVxN9jqnrx0(38)_c00__r02,29.970,82,75,2.50,keep,accept,,,
Dudamel,lVxN9jqnrx0,47,lVxN9jqnrx0(47)__r00,skeletons/Dudamel/lVxN9jqnrx0(47)__r00,29.970,682,300,2.07,keep,accept,,,
Dudamel,mNcQGsF2uIw,2,mNcQGsF2uIw(02)__r00,skeletons/Dudamel/mNcQGsF2uIw(02)__r00,25.000,185,185,7.40,keep,,accept,,
Dudamel,mNcQGsF2uIw,2,mNcQGsF2uIw(02)__r01,skeletons/Dudamel/mNcQGsF2uIw(02)__r01,25.000,188,188,7.52,keep,,accept,,
Dudamel,mNcQGsF2uIw,3,mNcQGsF2uIw(03)__r00,skeletons/Dudamel/mNcQGsF2uIw(03)__r00,25.000,97,97,3.88,keep,,accept,,
Dudamel,oLfWPHZzJdQ,5,oLfWPHZzJdQ(05)__r00,skeletons/Dudamel/oLfWPHZzJdQ(05)__r00,25.000,125,52,2.08,keep,,accept,,
Dudamel,rJWuV1iCSUk,11,rJWuV1iCSUk(11)__r01,skeletons/Dudamel/rJWuV1iCSUk(11)__r01,25.000,421,288,3.92,keep,accept,,,
Dudamel,rJWuV1iCSUk,20,rJWuV1iCSUk(20)__r01,skeletons/Dudamel/rJWuV1iCSUk(20)__r01,25.000,173,110,2.00,keep,accept,,,
Dudamel,tjff572AvCg,1,tjff572AvCg(01)__r00,skeletons/Dudamel/tjff572AvCg(01)__r00,25.000,145,123,2.84,keep,,accept,,
Dudamel,tjff572AvCg,1,tjff572AvCg(01)__r01,skeletons/Dudamel/tjff572AvCg(01)__r01,25.000,1105,1024,16.88,keep,,accept,,
Dudamel,tjff572AvCg,1,tjff572AvCg(01)__r02,skeletons/Dudamel/tjff572AvCg(01)__r02,25.000,1002,999,20.12,keep,,accept,,
Dudamel,tjff572AvCg,1,tjff572AvCg(01)__r03,skeletons/Dudamel/tjff572AvCg(01)__r03,25.000,5645,5504,25.88,keep,,accept,,
Dudamel,vFPxYVYDmow,3,vFPxYVYDmow(03)__r01,skeletons/Dudamel/vFPxYVYDmow(03)__r01,25.000,155,52,2.08,keep,accept,,,
Dudamel,wCe_j3tAudM,1,wCe_j3tAudM(01)__r00,skeletons/Dudamel/wCe_j3tAudM(01)__r00,29.970,1242,1242,41.44,keep,,accept,,
Dudamel,wCe_j3tAudM,3,wCe_j3tAudM(03)__r00,skeletons/Dudamel/wCe_j3tAudM(03)__r00,29.970,1015,1015,33.87,keep,,accept,,
Dudamel,wCe_j3tAudM,4,wCe_j3tAudM(04)__r00,skeletons/Dudamel/wCe_j3tAudM(04)__r00,29.970,144,144,4.80,keep,,accept,,
Dudamel,wCe_j3tAudM,5,wCe_j3tAudM(05)__r00,skeletons/Dudamel/wCe_j3tAudM(05)__r00,29.970,243,204,6.81,keep,,accept,,
Dudamel,wuve8eKeqKA,41,wuve8eKeqKA(41)__r00,skeletons/Dudamel/wuve8eKeqKA(41)__r00,29.970,278,270,5.24,keep,accept,,,
Dudamel,xhEGMSOIptw,2,xhEGMSOIptw(02)__r00,skeletons/Dudamel/xhEGMSOIptw(02)__r00,25.000,155,146,5.84,keep,,accept,,
Dudamel,yeckyz-GJJk,1,yeckyz-GJJk(01)__r00,skeletons/Dudamel/yeckyz-GJJk(01)__r00,25.000,51,51,2.04,keep,,accept,,
Dudamel,yeckyz-GJJk,5,yeckyz-GJJk(05)__r00,skeletons/Dudamel/yeckyz-GJJk(05)__r00,25.000,74,74,2.96,keep,,accept,,
Dudamel,ynCEvFaJCZg,15,ynCEvFaJCZg(15)__r00,skeletons/Dudamel/ynCEvFaJCZg(15)__r00,25.000,179,179,6.00,keep,,accept,,
Haitink,-B3d1AfBPsw,10,-B3d1AfBPsw(10)__r00,skeletons/Haitink/-B3d1AfBPsw(10)__r00,29.970,84,84,2.80,keep,,accept,,
Haitink,-B3d1AfBPsw,100,-B3d1AfBPsw(100)__r00,skeletons/Haitink/-B3d1AfBPsw(100)__r00,29.970,368,169,2.87,keep,,accept,,
Haitink,-B3d1AfBPsw,103,-B3d1AfBPsw(103)__r00,skeletons/Haitink/-B3d1AfBPsw(103)__r00,29.970,396,395,6.91,keep,,accept,,
Haitink,-B3d1AfBPsw,107,-B3d1AfBPsw(107)__r00,skeletons/Haitink/-B3d1AfBPsw(107)__r00,29.970,86,83,2.77,keep,,accept,,
Haitink,-B3d1AfBPsw,109,-B3d1AfBPsw(109)__r00,skeletons/Haitink/-B3d1AfBPsw(109)__r00,29.970,395,395,13.18,keep,,accept,,
Haitink,-B3d1AfBPsw,113,-B3d1AfBPsw(113)__r00,skeletons/Haitink/-B3d1AfBPsw(113)__r00,29.970,85,80,2.67,keep,,accept,,
Haitink,-B3d1AfBPsw,117,-B3d1AfBPsw(117)__r00,skeletons/Haitink/-B3d1AfBPsw(117)__r00,29.970,164,163,5.44,keep,,accept,,
Haitink,-B3d1AfBPsw,121,-B3d1AfBPsw(121)__r00,skeletons/Haitink/-B3d1AfBPsw(121)__r00,29.970,68,68,2.27,keep,,accept,,
Haitink,-B3d1AfBPsw,121,-B3d1AfBPsw(121)__r01,skeletons/Haitink/-B3d1AfBPsw(121)__r01,29.970,65,65,2.17,keep,,accept,,
Haitink,-B3d1AfBPsw,124,-B3d1AfBPsw(124)__r00,skeletons/Haitink/-B3d1AfBPsw(124)__r00,29.970,277,277,7.61,keep,,accept,,
Haitink,-B3d1AfBPsw,126,-B3d1AfBPsw(126)__r00,skeletons/Haitink/-B3d1AfBPsw(126)__r00,29.970,298,297,9.91,keep,,accept,,
Haitink,-B3d1AfBPsw,128,-B3d1AfBPsw(128)__r00,skeletons/Haitink/-B3d1AfBPsw(128)__r00,29.970,62,62,2.07,keep,,accept,,
Haitink,-B3d1AfBPsw,130,-B3d1AfBPsw(130)__r00,skeletons/Haitink/-B3d1AfBPsw(130)__r00,29.970,154,154,5.14,keep,,accept,,
Haitink,-B3d1AfBPsw,132,-B3d1AfBPsw(132)__r00,skeletons/Haitink/-B3d1AfBPsw(132)__r00,29.970,111,106,3.54,keep,,accept,,
Haitink,-B3d1AfBPsw,137,-B3d1AfBPsw(137)__r00,skeletons/Haitink/-B3d1AfBPsw(137)__r00,29.970,283,262,8.74,keep,,accept,,
Haitink,-B3d1AfBPsw,138,-B3d1AfBPsw(138)__r00,skeletons/Haitink/-B3d1AfBPsw(138)__r00,29.970,76,76,2.54,keep,,accept,,
Haitink,-B3d1AfBPsw,140,-B3d1AfBPsw(140)__r00,skeletons/Haitink/-B3d1AfBPsw(140)__r00,29.970,207,207,6.91,keep,,accept,,
Haitink,-B3d1AfBPsw,15,-B3d1AfBPsw(15)__r01,skeletons/Haitink/-B3d1AfBPsw(15)__r01,29.970,234,233,7.77,keep,,accept,,
Haitink,-B3d1AfBPsw,16,-B3d1AfBPsw(16)__r00,skeletons/Haitink/-B3d1AfBPsw(16)__r00,29.970,120,120,4.00,keep,,accept,,
Haitink,-B3d1AfBPsw,20,-B3d1AfBPsw(20)__r00,skeletons/Haitink/-B3d1AfBPsw(20)__r00,29.970,190,168,5.61,keep,,accept,,
Haitink,-B3d1AfBPsw,21,-B3d1AfBPsw(21)__r00,skeletons/Haitink/-B3d1AfBPsw(21)__r00,29.970,104,82,2.74,keep,,accept,,
Haitink,-B3d1AfBPsw,26,-B3d1AfBPsw(26)__r00,skeletons/Haitink/-B3d1AfBPsw(26)__r00,29.970,86,78,2.60,keep,,accept,,
Haitink,-B3d1AfBPsw,28,-B3d1AfBPsw(28)__r00,skeletons/Haitink/-B3d1AfBPsw(28)__r00,29.970,127,127,4.24,keep,,accept,,
Haitink,-B3d1AfBPsw,31,-B3d1AfBPsw(31)__r00,skeletons/Haitink/-B3d1AfBPsw(31)__r00,29.970,96,96,3.20,keep,,accept,,
Haitink,-B3d1AfBPsw,35,-B3d1AfBPsw(35)__r00,skeletons/Haitink/-B3d1AfBPsw(35)__r00,29.970,165,122,2.40,keep,,accept,,
Haitink,-B3d1AfBPsw,36,-B3d1AfBPsw(36)__r00,skeletons/Haitink/-B3d1AfBPsw(36)__r00,29.970,240,239,7.97,keep,,accept,,
Haitink,-B3d1AfBPsw,40,-B3d1AfBPsw(40)__r00,skeletons/Haitink/-B3d1AfBPsw(40)__r00,29.970,292,101,3.37,keep,,accept,,
Haitink,-B3d1AfBPsw,42,-B3d1AfBPsw(42)__r00,skeletons/Haitink/-B3d1AfBPsw(42)__r00,29.970,105,80,2.67,keep,,accept,,
Haitink,-B3d1AfBPsw,44,-B3d1AfBPsw(44)__r00,skeletons/Haitink/-B3d1AfBPsw(44)__r00,29.970,103,103,3.44,keep,,accept,,
Haitink,-B3d1AfBPsw,45,-B3d1AfBPsw(45)__r00,skeletons/Haitink/-B3d1AfBPsw(45)__r00,29.970,60,60,2.00,keep,,accept,,
Haitink,-B3d1AfBPsw,48,-B3d1AfBPsw(48)__r00,skeletons/Haitink/-B3d1AfBPsw(48)__r00,29.970,131,124,4.14,keep,,accept,,
Haitink,-B3d1AfBPsw,52,-B3d1AfBPsw(52)__r00,skeletons/Haitink/-B3d1AfBPsw(52)__r00,29.970,92,92,3.07,keep,,accept,,
Haitink,-B3d1AfBPsw,65,-B3d1AfBPsw(65)__r00,skeletons/Haitink/-B3d1AfBPsw(65)__r00,29.970,115,115,3.84,keep,,accept,,
Haitink,-B3d1AfBPsw,70,-B3d1AfBPsw(70)__r00,skeletons/Haitink/-B3d1AfBPsw(70)__r00,29.970,151,151,5.04,keep,,accept,,
Haitink,-B3d1AfBPsw,74,-B3d1AfBPsw(74)__r00,skeletons/Haitink/-B3d1AfBPsw(74)__r00,29.970,163,163,5.44,keep,,accept,,
Haitink,-B3d1AfBPsw,76,-B3d1AfBPsw(76)__r00,skeletons/Haitink/-B3d1AfBPsw(76)__r00,29.970,178,178,5.94,keep,,accept,,
Haitink,-B3d1AfBPsw,76,-B3d1AfBPsw(76)__r01,skeletons/Haitink/-B3d1AfBPsw(76)__r01,29.970,165,165,5.51,keep,,accept,,
Haitink,-B3d1AfBPsw,78,-B3d1AfBPsw(78)__r00,skeletons/Haitink/-B3d1AfBPsw(78)__r00,29.970,99,98,3.27,keep,,accept,,
Haitink,-B3d1AfBPsw,85,-B3d1AfBPsw(85)__r01,skeletons/Haitink/-B3d1AfBPsw(85)__r01,29.970,98,92,3.07,keep,,accept,,
Haitink,-B3d1AfBPsw,87,-B3d1AfBPsw(87)__r00,skeletons/Haitink/-B3d1AfBPsw(87)__r00,29.970,116,101,3.37,keep,,accept,,
Haitink,-B3d1AfBPsw,88,-B3d1AfBPsw(88)__r00,skeletons/Haitink/-B3d1AfBPsw(88)__r00,29.970,79,79,2.64,keep,,accept,,
Haitink,-B3d1AfBPsw,89,-B3d1AfBPsw(89)__r00,skeletons/Haitink/-B3d1AfBPsw(89)__r00,29.970,61,60,2.00,keep,,accept,,
Haitink,-B3d1AfBPsw,92,-B3d1AfBPsw(92)__r00,skeletons/Haitink/-B3d1AfBPsw(92)__r00,29.970,124,124,4.14,keep,,accept,,
Haitink,-B3d1AfBPsw,92,-B3d1AfBPsw(92)__r01,skeletons/Haitink/-B3d1AfBPsw(92)__r01,29.970,104,104,3.47,keep,,accept,,
Haitink,-B3d1AfBPsw,96,-B3d1AfBPsw(96)__r00,skeletons/Haitink/-B3d1AfBPsw(96)__r00,29.970,245,221,7.37,keep,,accept,,
Haitink,-B3d1AfBPsw,98,-B3d1AfBPsw(98)__r00,skeletons/Haitink/-B3d1AfBPsw(98)__r00,29.970,293,218,3.27,keep,,accept,,
Haitink,1KSK4a1YHwg,1,1KSK4a1YHwg(01)__r00,skeletons/Haitink/1KSK4a1YHwg(01)__r00,25.000,240,240,9.60,keep,,accept,,
Haitink,1KSK4a1YHwg,2,1KSK4a1YHwg(02)__r00,skeletons/Haitink/1KSK4a1YHwg(02)__r00,25.000,69,69,2.76,keep,,accept,,
Haitink,1KSK4a1YHwg,2,1KSK4a1YHwg(02)__r01,skeletons/Haitink/1KSK4a1YHwg(02)__r01,25.000,313,313,12.52,keep,,accept,,
Haitink,1KSK4a1YHwg,5,1KSK4a1YHwg(05)__r00,skeletons/Haitink/1KSK4a1YHwg(05)__r00,25.000,314,314,12.56,keep,,accept,,
Haitink,1KSK4a1YHwg,6,1KSK4a1YHwg(06)__r00,skeletons/Haitink/1KSK4a1YHwg(06)__r00,25.000,247,247,9.88,keep,,accept,,
Haitink,1KSK4a1YHwg,7,1KSK4a1YHwg(07)__r00,skeletons/Haitink/1KSK4a1YHwg(07)__r00,25.000,204,204,8.16,keep,,accept,,
Haitink,1KSK4a1YHwg,9,1KSK4a1YHwg(09)__r00,skeletons/Haitink/1KSK4a1YHwg(09)__r00,25.000,621,621,24.84,keep,,accept,,
Haitink,1KSK4a1YHwg,10,1KSK4a1YHwg(10)__r00,skeletons/Haitink/1KSK4a1YHwg(10)__r00,25.000,63,63,2.52,keep,,accept,,
Haitink,1KSK4a1YHwg,11,1KSK4a1YHwg(11)__r00,skeletons/Haitink/1KSK4a1YHwg(11)__r00,25.000,91,91,3.64,keep,,accept,,
Haitink,1KSK4a1YHwg,12,1KSK4a1YHwg(12)__r01,skeletons/Haitink/1KSK4a1YHwg(12)__r01,25.000,125,116,3.60,keep,,accept,,
Haitink,1KSK4a1YHwg,13,1KSK4a1YHwg(13)__r01,skeletons/Haitink/1KSK4a1YHwg(13)__r01,25.000,104,104,4.16,keep,,accept,,
Haitink,1KSK4a1YHwg,14,1KSK4a1YHwg(14)__r00,skeletons/Haitink/1KSK4a1YHwg(14)__r00,25.000,213,213,8.52,keep,,accept,,
Haitink,1KSK4a1YHwg,16,1KSK4a1YHwg(16)__r00,skeletons/Haitink/1KSK4a1YHwg(16)__r00,25.000,155,155,6.20,keep,,accept,,
Haitink,1KSK4a1YHwg,17,1KSK4a1YHwg(17)__r00,skeletons/Haitink/1KSK4a1YHwg(17)__r00,25.000,102,102,4.08,keep,,accept,,
Haitink,1KSK4a1YHwg,18,1KSK4a1YHwg(18)__r00,skeletons/Haitink/1KSK4a1YHwg(18)__r00,25.000,190,190,7.60,keep,,accept,,
Haitink,1KSK4a1YHwg,20,1KSK4a1YHwg(20)__r00,skeletons/Haitink/1KSK4a1YHwg(20)__r00,25.000,150,150,6.00,keep,,accept,,
Haitink,1KSK4a1YHwg,21,1KSK4a1YHwg(21)__r00,skeletons/Haitink/1KSK4a1YHwg(21)__r00,25.000,115,115,4.60,keep,,accept,,
Haitink,1KSK4a1YHwg,23,1KSK4a1YHwg(23)__r00,skeletons/Haitink/1KSK4a1YHwg(23)__r00,25.000,250,250,10.00,keep,,accept,,
Haitink,1KSK4a1YHwg,25,1KSK4a1YHwg(25)__r00,skeletons/Haitink/1KSK4a1YHwg(25)__r00,25.000,284,284,11.36,keep,,accept,,
Haitink,1KSK4a1YHwg,26,1KSK4a1YHwg(26)__r00,skeletons/Haitink/1KSK4a1YHwg(26)__r00,25.000,952,915,35.48,keep,,accept,,
Haitink,1KSK4a1YHwg,27,1KSK4a1YHwg(27)__r00,skeletons/Haitink/1KSK4a1YHwg(27)__r00,25.000,271,271,10.84,keep,,accept,,
Haitink,1KSK4a1YHwg,28,1KSK4a1YHwg(28)__r00,skeletons/Haitink/1KSK4a1YHwg(28)__r00,25.000,193,193,7.72,keep,,accept,,
Haitink,1KSK4a1YHwg,30,1KSK4a1YHwg(30)__r00,skeletons/Haitink/1KSK4a1YHwg(30)__r00,25.000,480,480,19.20,keep,,accept,,
Haitink,1KSK4a1YHwg,31,1KSK4a1YHwg(31)__r00,skeletons/Haitink/1KSK4a1YHwg(31)__r00,25.000,549,549,21.96,keep,,accept,,
Haitink,1KSK4a1YHwg,32,1KSK4a1YHwg(32)__r00,skeletons/Haitink/1KSK4a1YHwg(32)__r00,25.000,331,331,13.24,keep,,accept,,
Haitink,1KSK4a1YHwg,33,1KSK4a1YHwg(33)__r00,skeletons/Haitink/1KSK4a1YHwg(33)__r00,25.000,54,54,2.16,keep,,accept,,
Haitink,1KSK4a1YHwg,34,1KSK4a1YHwg(34)__r00,skeletons/Haitink/1KSK4a1YHwg(34)__r00,25.000,85,85,3.40,keep,,accept,,
Haitink,1KSK4a1YHwg,34,1KSK4a1YHwg(34)__r01,skeletons/Haitink/1KSK4a1YHwg(34)__r01,25.000,395,395,15.80,keep,,accept,,
Haitink,1KSK4a1YHwg,35,1KSK4a1YHwg(35)__r00,skeletons/Haitink/1KSK4a1YHwg(35)__r00,25.000,163,163,6.52,keep,,accept,,
Haitink,1KSK4a1YHwg,36,1KSK4a1YHwg(36)__r00,skeletons/Haitink/1KSK4a1YHwg(36)__r00,25.000,58,58,2.32,keep,,accept,,
Haitink,1KSK4a1YHwg,38,1KSK4a1YHwg(38)__r00,skeletons/Haitink/1KSK4a1YHwg(38)__r00,25.000,160,160,6.40,keep,,accept,,
Haitink,1KSK4a1YHwg,39,1KSK4a1YHwg(39)__r00,skeletons/Haitink/1KSK4a1YHwg(39)__r00,25.000,154,154,6.16,keep,,accept,,
Haitink,1KSK4a1YHwg,40,1KSK4a1YHwg(40)__r00,skeletons/Haitink/1KSK4a1YHwg(40)__r00,25.000,398,341,12.64,keep,,accept,,
Haitink,1KSK4a1YHwg,41,1KSK4a1YHwg(41)__r00,skeletons/Haitink/1KSK4a1YHwg(41)__r00,25.000,144,144,5.76,keep,,accept,,
Haitink,1KSK4a1YHwg,43,1KSK4a1YHwg(43)__r00,skeletons/Haitink/1KSK4a1YHwg(43)__r00,25.000,236,231,9.24,keep,,accept,,
Haitink,1KSK4a1YHwg,44,1KSK4a1YHwg(44)__r00,skeletons/Haitink/1KSK4a1YHwg(44)__r00,25.000,172,156,4.96,keep,,accept,,
Haitink,1KSK4a1YHwg,44,1KSK4a1YHwg(44)__r01,skeletons/Haitink/1KSK4a1YHwg(44)__r01,25.000,156,156,6.24,keep,,accept,,
Haitink,1KSK4a1YHwg,46,1KSK4a1YHwg(46)__r00,skeletons/Haitink/1KSK4a1YHwg(46)__r00,25.000,130,130,5.20,keep,,accept,,
Haitink,1KSK4a1YHwg,46,1KSK4a1YHwg(46)__r01,skeletons/Haitink/1KSK4a1YHwg(46)__r01,25.000,155,155,6.20,keep,,accept,,
Haitink,1KSK4a1YHwg,47,1KSK4a1YHwg(47)__r00,skeletons/Haitink/1KSK4a1YHwg(47)__r00,25.000,259,259,10.36,keep,,accept,,
Haitink,1KSK4a1YHwg,48,1KSK4a1YHwg(48)__r00,skeletons/Haitink/1KSK4a1YHwg(48)__r00,25.000,248,248,9.92,keep,,accept,,
Haitink,1KSK4a1YHwg,49,1KSK4a1YHwg(49)__r00,skeletons/Haitink/1KSK4a1YHwg(49)__r00,25.000,443,443,17.72,keep,,accept,,
Haitink,1KSK4a1YHwg,50,1KSK4a1YHwg(50)__r00,skeletons/Haitink/1KSK4a1YHwg(50)__r00,25.000,383,314,9.44,keep,,accept,,
Haitink,1KSK4a1YHwg,51,1KSK4a1YHwg(51)__r00,skeletons/Haitink/1KSK4a1YHwg(51)__r00,25.000,192,192,7.68,keep,,accept,,
Haitink,1KSK4a1YHwg,52,1KSK4a1YHwg(52)__r00,skeletons/Haitink/1KSK4a1YHwg(52)__r00,25.000,205,174,4.20,keep,,accept,,
Haitink,1KSK4a1YHwg,54,1KSK4a1YHwg(54)__r00,skeletons/Haitink/1KSK4a1YHwg(54)__r00,25.000,251,251,10.04,keep,,accept,,
Haitink,1KSK4a1YHwg,55,1KSK4a1YHwg(55)__r00,skeletons/Haitink/1KSK4a1YHwg(55)__r00,25.000,195,195,7.80,keep,,accept,,
Haitink,1KSK4a1YHwg,58,1KSK4a1YHwg(58)__r02,skeletons/Haitink/1KSK4a1YHwg(58)__r02,25.000,118,108,4.32,keep,,accept,,
Haitink,1KSK4a1YHwg,60,1KSK4a1YHwg(60)__r00,skeletons/Haitink/1KSK4a1YHwg(60)__r00,25.000,59,59,2.36,keep,,accept,,
Haitink,1KSK4a1YHwg,62,1KSK4a1YHwg(62)__r00,skeletons/Haitink/1KSK4a1YHwg(62)__r00,25.000,255,254,10.16,keep,,accept,,
Haitink,3MkYv1DMQyI,1,3MkYv1DMQyI(01)__r00,skeletons/Haitink/3MkYv1DMQyI(01)__r00,25.000,315,204,3.40,keep,,accept,,
Haitink,3MkYv1DMQyI,2,3MkYv1DMQyI(02)__r00,skeletons/Haitink/3MkYv1DMQyI(02)__r00,25.000,103,103,4.12,keep,,accept,,
Haitink,3MkYv1DMQyI,3,3MkYv1DMQyI(03)__r00,skeletons/Haitink/3MkYv1DMQyI(03)__r00,25.000,217,217,8.68,keep,,accept,,
Haitink,3MkYv1DMQyI,5,3MkYv1DMQyI(05)__r00,skeletons/Haitink/3MkYv1DMQyI(05)__r00,25.000,77,77,3.08,keep,,accept,,
Haitink,44a2kZ72RzY,1,44a2kZ72RzY(01)__r00,skeletons/Haitink/44a2kZ72RzY(01)__r00,25.000,99,99,3.96,keep,,accept,,
Haitink,44a2kZ72RzY,1,44a2kZ72RzY(01)__r01,skeletons/Haitink/44a2kZ72RzY(01)__r01,25.000,72,64,2.56,keep,,accept,,
Haitink,44a2kZ72RzY,2,44a2kZ72RzY(02)__r01,skeletons/Haitink/44a2kZ72RzY(02)__r01,25.000,111,111,4.44,keep,,accept,,
Haitink,44a2kZ72RzY,3,44a2kZ72RzY(03)__r00,skeletons/Haitink/44a2kZ72RzY(03)__r00,25.000,84,84,3.36,keep,,accept,,
Haitink,44a2kZ72RzY,4,44a2kZ72RzY(04)__r00,skeletons/Haitink/44a2kZ72RzY(04)__r00,25.000,242,169,4.36,keep,,accept,,
Haitink,44a2kZ72RzY,8,44a2kZ72RzY(08)__r00,skeletons/Haitink/44a2kZ72RzY(08)__r00,25.000,84,73,2.92,keep,,accept,,
Haitink,44a2kZ72RzY,8,44a2kZ72RzY(08)__r01,skeletons/Haitink/44a2kZ72RzY(08)__r01,25.000,135,135,5.40,keep,,accept,,
Haitink,44a2kZ72RzY,9,44a2kZ72RzY(09)__r00,skeletons/Haitink/44a2kZ72RzY(09)__r00,25.000,60,60,2.40,keep,,accept,,
Haitink,44a2kZ72RzY,11,44a2kZ72RzY(11)__r01,skeletons/Haitink/44a2kZ72RzY(11)__r01,25.000,784,784,17.08,keep,,accept,,
Haitink,44a2kZ72RzY,12,44a2kZ72RzY(12)__r00,skeletons/Haitink/44a2kZ72RzY(12)__r00,25.000,54,54,2.16,keep,,accept,,
Haitink,44a2kZ72RzY,13,44a2kZ72RzY(13)__r01,skeletons/Haitink/44a2kZ72RzY(13)__r01,25.000,282,282,11.28,keep,,accept,,
Haitink,44a2kZ72RzY,14,44a2kZ72RzY(14)__r00,skeletons/Haitink/44a2kZ72RzY(14)__r00,25.000,521,505,20.20,keep,,accept,,
Haitink,44a2kZ72RzY,18,44a2kZ72RzY(18)__r00,skeletons/Haitink/44a2kZ72RzY(18)__r00,25.000,132,118,4.72,keep,,accept,,
Haitink,44a2kZ72RzY,19,44a2kZ72RzY(19)__r00,skeletons/Haitink/44a2kZ72RzY(19)__r00,25.000,183,183,7.32,keep,,accept,,
Haitink,44a2kZ72RzY,21,44a2kZ72RzY(21)__r00,skeletons/Haitink/44a2kZ72RzY(21)__r00,25.000,193,191,5.60,keep,,accept,,
Haitink,527Z4x-K6-k,17,527Z4x-K6-k(17)__r00,skeletons/Haitink/527Z4x-K6-k(17)__r00,30.000,198,149,2.77,keep,,accept,,
Haitink,527Z4x-K6-k,33,527Z4x-K6-k(33)__r00,skeletons/Haitink/527Z4x-K6-k(33)__r00,30.000,120,120,4.00,keep,,accept,,
Haitink,527Z4x-K6-k,38,527Z4x-K6-k(38)__r00,skeletons/Haitink/527Z4x-K6-k(38)__r00,30.000,1247,1247,41.57,keep,,accept,,
Haitink,527Z4x-K6-k,55,527Z4x-K6-k(55)__r00,skeletons/Haitink/527Z4x-K6-k(55)__r00,30.000,221,221,5.73,keep,,accept,,
Haitink,598bZQ9g0Hs,2,598bZQ9g0Hs(02)__r00,skeletons/Haitink/598bZQ9g0Hs(02)__r00,29.970,334,334,11.14,keep,,accept,,
Haitink,598bZQ9g0Hs,5,598bZQ9g0Hs(05)__r00,skeletons/Haitink/598bZQ9g0Hs(05)__r00,29.970,341,297,6.47,keep,,accept,,
Haitink,598bZQ9g0Hs,9,598bZQ9g0Hs(09)__r00,skeletons/Haitink/598bZQ9g0Hs(09)__r00,29.970,262,243,4.17,keep,,accept,,
Haitink,598bZQ9g0Hs,15,598bZQ9g0Hs(15)__r00,skeletons/Haitink/598bZQ9g0Hs(15)__r00,29.970,1291,1221,20.55,keep,,accept,,
Haitink,598bZQ9g0Hs,27,598bZQ9g0Hs(27)__r00,skeletons/Haitink/598bZQ9g0Hs(27)__r00,29.970,315,259,3.87,keep,,accept,,
Haitink,598bZQ9g0Hs,29,598bZQ9g0Hs(29)__r00,skeletons/Haitink/598bZQ9g0Hs(29)__r00,29.970,162,92,3.07,keep,,accept,,
